date,tag,count,week,top
2017-01-25,?,6,-1.0,False
2017-01-25,@mmviverito,7,-1.0,False
2017-01-25,afd,11,-1.0,False
2017-01-25,afghanistan,9,-1.0,False
2017-01-25,africa,5,-1.0,False
2017-01-25,ahmadiyya,31,-1.0,False
2017-01-25,ahoksumberkegaduhan,5,-1.0,False
2017-01-25,allah,8,-1.0,True
2017-01-25,alqaeda,36,-1.0,False
2017-01-25,alshabab,5,-1.0,False
2017-01-25,altotrump,10,-1.0,False
2017-01-25,ambassador,6,-1.0,False
2017-01-25,antichrist,10,-1.0,False
2017-01-25,apocalypse,8,-1.0,False
2017-01-25,appellateattorney,2,-1.0,False
2017-01-25,arab,5,-1.0,False
2017-01-25,arabs,38,-1.0,False
2017-01-25,atheism,26,-1.0,False
2017-01-25,backtheblue,81,-1.0,False
2017-01-25,bacon,11,-1.0,False
2017-01-25,banislam,19,-1.0,False
2017-01-25,beautiful,5,-1.0,False
2017-01-25,benoithamon2017,8,-1.0,False
2017-01-25,bible,52,-1.0,False
2017-01-25,bokoharam,5,-1.0,False
2017-01-25,breaking,11,-1.0,False
2017-01-25,brexit,9,-1.0,False
2017-01-25,britainfirst,4,-1.0,False
2017-01-25,cair,3,-1.0,False
2017-01-25,cair4all,3,-1.0,False
2017-01-25,california,10,-1.0,True
2017-01-25,canada,4,-1.0,False
2017-01-25,ccot,4,-1.0,False
2017-01-25,christ,8,-1.0,False
2017-01-25,christian,9,-1.0,False
2017-01-25,christianity,55,-1.0,True
2017-01-25,church,6,-1.0,False
2017-01-25,cities,5,-1.0,False
2017-01-25,citizenship,5,-1.0,False
2017-01-25,comel,6,-1.0,False
2017-01-25,constitution,4,-1.0,False
2017-01-25,countys,9,-1.0,False
2017-01-25,cute,6,-1.0,False
2017-01-25,daesh,8,-1.0,False
2017-01-25,dawah,5,-1.0,False
2017-01-25,demforce,4,-1.0,False
2017-01-25,dreamers,4,-1.0,False
2017-01-25,dsas,4,-1.0,False
2017-01-25,edl,4,-1.0,False
2017-01-25,ep3_m&s,23,-1.0,False
2017-01-25,etatsunis,5,-1.0,False
2017-01-25,eu,4,-1.0,False
2017-01-25,expired,8,-1.0,False
2017-01-25,followback,22,-1.0,True
2017-01-25,freethinker,4,-1.0,False
2017-01-25,fuckislam,10,-1.0,False
2017-01-25,gb,4,-1.0,False
2017-01-25,ghcq,4,-1.0,False
2017-01-25,gmo,2,-1.0,False
2017-01-25,god,38,-1.0,True
2017-01-25,hamon,6,-1.0,False
2017-01-25,heretostay,31,-1.0,False
2017-01-25,hillary,2,-1.0,False
2017-01-25,hinduism,26,-1.0,False
2017-01-25,hud,716,-1.0,True
2017-01-25,imam_mahdi,8,-1.0,False
2017-01-25,imammahdi,8,-1.0,False
2017-01-25,immigration,129,-1.0,True
2017-01-25,immigrationreform,12,-1.0,False
2017-01-25,inauguration,52,-1.0,False
2017-01-25,infidel,5,-1.0,False
2017-01-25,influential,13,-1.0,False
2017-01-25,infowars,5,-1.0,False
2017-01-25,inmigracion,29,-1.0,False
2017-01-25,iran,19,-1.0,False
2017-01-25,iraq,7,-1.0,False
2017-01-25,iraq;,6,-1.0,False
2017-01-25,is,168,-1.0,True
2017-01-25,isil,75,-1.0,False
2017-01-25,isis,264,-1.0,True
2017-01-25,islam,356,-1.0,True
2017-01-25,islamophobie,51,-1.0,False
2017-01-25,israel,14,-1.0,False
2017-01-25,italy,46,-1.0,False
2017-01-25,jesus,8,-1.0,False
2017-01-25,jihad,17,-1.0,False
2017-01-25,jihad:,38,-1.0,False
2017-01-25,judaism,32,-1.0,False
2017-01-25,leftie,4,-1.0,False
2017-01-25,lord,5,-1.0,False
2017-01-25,losangeles,5,-1.0,False
2017-01-25,love,4,-1.0,False
2017-01-25,maga,8,-1.0,False
2017-01-25,manis,6,-1.0,False
2017-01-25,manuelvalls,6,-1.0,False
2017-01-25,mexico,6,-1.0,False
2017-01-25,mi5,4,-1.0,False
2017-01-25,mi6,4,-1.0,False
2017-01-25,mohammadshaikh,30,-1.0,False
2017-01-25,muhammad,55,-1.0,True
2017-01-25,music,5,-1.0,False
2017-01-25,muslim,148,-1.0,True
2017-01-25,muslimwomen,6,-1.0,False
2017-01-25,new,3,-1.0,False
2017-01-25,newjersey,8,-1.0,False
2017-01-25,news#closernation,5,-1.0,False
2017-01-25,nkri,5,-1.0,False
2017-01-25,nodapl,4,-1.0,False
2017-01-25,nogodbutallah,5,-1.0,False
2017-01-25,ny,11,-1.0,False
2017-01-25,p2,2,-1.0,False
2017-01-25,pegida,4,-1.0,False
2017-01-25,photooftheday,2,-1.0,False
2017-01-25,pix11,12,-1.0,False
2017-01-25,poland,34,-1.0,False
2017-01-25,pray,7,-1.0,False
2017-01-25,primaireledebat,11,-1.0,False
2017-01-25,pvv,11,-1.0,False
2017-01-25,quotes,5,-1.0,False
2017-01-25,quran,96,-1.0,True
2017-01-25,quransays,21,-1.0,False
2017-01-25,ramadan,5,-1.0,False
2017-01-25,refugee,22,-1.0,False
2017-01-25,refugees,7,-1.0,False
2017-01-25,religion,10,-1.0,False
2017-01-25,resist,4,-1.0,True
2017-01-25,resistance,3,-1.0,False
2017-01-25,rio2016,31,-1.0,False
2017-01-25,salafism,6,-1.0,False
2017-01-25,sanctuarycities,55,-1.0,False
2017-01-25,saudi,10,-1.0,False
2017-01-25,savior,8,-1.0,False
2017-01-25,schools,9,-1.0,False
2017-01-25,secular,11,-1.0,False
2017-01-25,selfie,6,-1.0,False
2017-01-25,shia,37,-1.0,False
2017-01-25,sikhism,19,-1.0,False
2017-01-25,siria,6,-1.0,False
2017-01-25,somalia,6,-1.0,False
2017-01-25,soros,4,-1.0,False
2017-01-25,spirit212,10,-1.0,False
2017-01-25,sudán,8,-1.0,False
2017-01-25,sunni,49,-1.0,False
2017-01-25,syria,7,-1.0,False
2017-01-25,taliban,186,-1.0,True
2017-01-25,tcot,4,-1.0,False
2017-01-25,terrorism,57,-1.0,False
2017-01-25,thereligionofgod,8,-1.0,False
2017-01-25,thisisus,2,-1.0,False
2017-01-25,timeisnow,11,-1.0,False
2017-01-25,torah,33,-1.0,False
2017-01-25,trump,48,-1.0,True
2017-01-25,uae,4,-1.0,False
2017-01-25,uk,9,-1.0,False
2017-01-25,ukip,4,-1.0,False
2017-01-25,uniteblue,7,-1.0,False
2017-01-25,usa,13,-1.0,True
2017-01-25,valls,8,-1.0,False
2017-01-25,verse,4,-1.0,False
2017-01-25,veterans,81,-1.0,False
2017-01-25,video,9,-1.0,False
2017-01-25,wahhabism,3,-1.0,False
2017-01-25,welfare,716,-1.0,True
2017-01-25,whitesupremacist,4,-1.0,False
2017-01-25,yemen,18,-1.0,False
2017-01-26,1a,7,-1.0,False
2017-01-26,2,4,-1.0,False
2017-01-26,2a,8,-1.0,False
2017-01-26,4,5,-1.0,False
2017-01-26,afganistan,5,-1.0,False
2017-01-26,ahmadiyya,15,-1.0,False
2017-01-26,ahoksumberkegaduhan,2,-1.0,False
2017-01-26,allah,23,-1.0,True
2017-01-26,alqaeda,4,-1.0,False
2017-01-26,alshabab,5,-1.0,False
2017-01-26,altotrump,7,-1.0,False
2017-01-26,ambassador,5,-1.0,False
2017-01-26,appeals,4,-1.0,False
2017-01-26,arab,8,-1.0,False
2017-01-26,arabs,8,-1.0,False
2017-01-26,art,3,-1.0,False
2017-01-26,asif,3,-1.0,False
2017-01-26,backtheblue,13,-1.0,False
2017-01-26,bacon,5,-1.0,False
2017-01-26,beauty,4,-1.0,False
2017-01-26,benoithamon2017,5,-1.0,False
2017-01-26,bible,9,-1.0,False
2017-01-26,blm,7,-1.0,False
2017-01-26,blogger,3,-1.0,False
2017-01-26,britainfirst,3,-1.0,False
2017-01-26,cair,4,-1.0,False
2017-01-26,christian,14,-1.0,False
2017-01-26,christianity,5,-1.0,True
2017-01-26,church,5,-1.0,False
2017-01-26,clitoris,5,-1.0,False
2017-01-26,closeukbordersnow,6,-1.0,False
2017-01-26,comedy,7,-1.0,False
2017-01-26,cute,5,-1.0,False
2017-01-26,daesh,6,-1.0,False
2017-01-26,dts,4,-1.0,False
2017-01-26,edl,3,-1.0,False
2017-01-26,election,6,-1.0,False
2017-01-26,ep3_m&s,12,-1.0,False
2017-01-26,europe,7,-1.0,False
2017-01-26,evil,10,-1.0,False
2017-01-26,expired,8,-1.0,False
2017-01-26,fashion,9,-1.0,False
2017-01-26,fgm,6,-1.0,False
2017-01-26,fifa,5,-1.0,False
2017-01-26,followback,53,-1.0,True
2017-01-26,freethinker,5,-1.0,False
2017-01-26,gb,3,-1.0,False
2017-01-26,ghcq,3,-1.0,False
2017-01-26,god,24,-1.0,True
2017-01-26,golive,7,-1.0,False
2017-01-26,happy,5,-1.0,False
2017-01-26,heretostay,18,-1.0,False
2017-01-26,hewillnotdivideus,3,-1.0,False
2017-01-26,hijab,9,-1.0,False
2017-01-26,hinduism?,29,-1.0,False
2017-01-26,hud,231,-1.0,True
2017-01-26,immigration,71,-1.0,True
2017-01-26,inauguration,36,-1.0,False
2017-01-26,infowars,10,-1.0,False
2017-01-26,inmigracion,10,-1.0,False
2017-01-26,iran,15,-1.0,False
2017-01-26,iraq,6,-1.0,False
2017-01-26,is,33,-1.0,True
2017-01-26,isil,14,-1.0,False
2017-01-26,isis,127,-1.0,True
2017-01-26,islam,194,-1.0,True
2017-01-26,islamophobie,26,-1.0,False
2017-01-26,israel,20,-1.0,False
2017-01-26,italy,4,-1.0,False
2017-01-26,jamaica,4,-1.0,False
2017-01-26,japan,4,-1.0,False
2017-01-26,jesus,11,-1.0,False
2017-01-26,jew,5,-1.0,False
2017-01-26,jihad,3,-1.0,False
2017-01-26,jihad:,8,-1.0,False
2017-01-26,kerudung,3,-1.0,False
2017-01-26,leader,4,-1.0,False
2017-01-26,lnyhbt,4,-1.0,False
2017-01-26,love,6,-1.0,False
2017-01-26,maga,5,-1.0,False
2017-01-26,mankind,5,-1.0,False
2017-01-26,marchforlife,12,-1.0,False
2017-01-26,mi5,3,-1.0,False
2017-01-26,mi6,3,-1.0,False
2017-01-26,mohammadshaikh,5,-1.0,False
2017-01-26,muhammad,56,-1.0,True
2017-01-26,muslim,118,-1.0,True
2017-01-26,new,21,-1.0,False
2017-01-26,nra,9,-1.0,False
2017-01-26,ny,4,-1.0,False
2017-01-26,orpuw,8,-1.0,False
2017-01-26,panama,4,-1.0,False
2017-01-26,pegida,3,-1.0,False
2017-01-26,photooftheday,5,-1.0,False
2017-01-26,pjnet,14,-1.0,False
2017-01-26,president,9,-1.0,False
2017-01-26,presidenttrump,9,-1.0,False
2017-01-26,primaireledebat,3,-1.0,False
2017-01-26,prophet,13,-1.0,False
2017-01-26,quran,46,-1.0,True
2017-01-26,refugees,6,-1.0,False
2017-01-26,republicday,29,-1.0,False
2017-01-26,resist,11,-1.0,True
2017-01-26,rio2016,31,-1.0,False
2017-01-26,salafism,5,-1.0,False
2017-01-26,saudi,16,-1.0,False
2017-01-26,savehabibrizieq,1,-1.0,False
2017-01-26,secular,9,-1.0,False
2017-01-26,shiaism,16,-1.0,False
2017-01-26,soccer,5,-1.0,False
2017-01-26,spirit212,4,-1.0,False
2017-01-26,standagainstevil,5,-1.0,False
2017-01-26,stopimportingjihad,3,-1.0,False
2017-01-26,style,5,-1.0,False
2017-01-26,syria,13,-1.0,False
2017-01-26,taliban,44,-1.0,True
2017-01-26,talk,8,-1.0,False
2017-01-26,tcot,7,-1.0,False
2017-01-26,terrorism,27,-1.0,False
2017-01-26,terrorist,3,-1.0,False
2017-01-26,thereligionofgod,8,-1.0,False
2017-01-26,timeisnow,7,-1.0,False
2017-01-26,tlot,8,-1.0,False
2017-01-26,trump,22,-1.0,True
2017-01-26,twitter,5,-1.0,False
2017-01-26,uae,8,-1.0,False
2017-01-26,uk,4,-1.0,False
2017-01-26,ukip,3,-1.0,False
2017-01-26,uniteblue,5,-1.0,False
2017-01-26,usa,7,-1.0,True
2017-01-26,veterans,14,-1.0,False
2017-01-26,video,12,-1.0,False
2017-01-26,violence;,4,-1.0,False
2017-01-26,wahhabism,32,-1.0,False
2017-01-26,welfare,231,-1.0,True
2017-01-26,whiteliberals,9,-1.0,False
2017-01-26,yemen,12,-1.0,False
2017-01-27,911,2,-1.0,False
2017-01-27,activism,3,-1.0,False
2017-01-27,ahmadiyya,3,-1.0,False
2017-01-27,allah,9,-1.0,True
2017-01-27,alqaeda,6,-1.0,False
2017-01-27,alshabab,4,-1.0,False
2017-01-27,altotrump,17,-1.0,False
2017-01-27,americafirst,4,-1.0,False
2017-01-27,annihilation,9,-1.0,False
2017-01-27,appeals,2,-1.0,False
2017-01-27,arab,6,-1.0,False
2017-01-27,arabia,2,-1.0,False
2017-01-27,arabic,68,-1.0,True
2017-01-27,art,4,-1.0,False
2017-01-27,atheism,8,-1.0,False
2017-01-27,bacon,31,-1.0,False
2017-01-27,bible,43,-1.0,False
2017-01-27,blm,4,-1.0,False
2017-01-27,bokoharam,4,-1.0,False
2017-01-27,britainfirst,6,-1.0,False
2017-01-27,buddism,8,-1.0,False
2017-01-27,california,68,-1.0,True
2017-01-27,cdu,5,-1.0,False
2017-01-27,christian,31,-1.0,False
2017-01-27,church,32,-1.0,False
2017-01-27,clitoris,7,-1.0,False
2017-01-27,cute,6,-1.0,False
2017-01-27,daesh,11,-1.0,False
2017-01-27,disability,4,-1.0,False
2017-01-27,dwdd,7,-1.0,False
2017-01-27,edl,6,-1.0,False
2017-01-27,egypt,3,-1.0,False
2017-01-27,endislam,9,-1.0,False
2017-01-27,ep3_m&s,17,-1.0,False
2017-01-27,eu,28,-1.0,False
2017-01-27,evil,7,-1.0,False
2017-01-27,followback,30,-1.0,True
2017-01-27,foreignrelations,3,-1.0,False
2017-01-27,freethinker,25,-1.0,False
2017-01-27,gb,6,-1.0,False
2017-01-27,german,2,-1.0,False
2017-01-27,ghcq,6,-1.0,False
2017-01-27,girlfriend,3,-1.0,False
2017-01-27,god,49,-1.0,True
2017-01-27,h1b,4,-1.0,False
2017-01-27,happy,3,-1.0,False
2017-01-27,heretostay,29,-1.0,False
2017-01-27,hijab,2,-1.0,False
2017-01-27,hud,9,-1.0,True
2017-01-27,humanity,4,-1.0,False
2017-01-27,immigration,90,-1.0,True
2017-01-27,inauguration,23,-1.0,False
2017-01-27,indivisible,3,-1.0,False
2017-01-27,influential,3,-1.0,False
2017-01-27,iran,3,-1.0,False
2017-01-27,is,39,-1.0,True
2017-01-27,isil,21,-1.0,False
2017-01-27,isis,72,-1.0,True
2017-01-27,islam,310,-1.0,True
2017-01-27,israel,10,-1.0,False
2017-01-27,italy,3,-1.0,False
2017-01-27,japan,6,-1.0,False
2017-01-27,jesus,38,-1.0,False
2017-01-27,jew,7,-1.0,False
2017-01-27,legal,7,-1.0,False
2017-01-27,lepen,2,-1.0,False
2017-01-27,libtard,2,-1.0,False
2017-01-27,libtards,20,-1.0,False
2017-01-27,lockherup,9,-1.0,False
2017-01-27,love,9,-1.0,False
2017-01-27,maga,3,-1.0,False
2017-01-27,mexicana,4,-1.0,False
2017-01-27,mexico,5,-1.0,False
2017-01-27,mi5,6,-1.0,False
2017-01-27,mi6,6,-1.0,False
2017-01-27,msm,19,-1.0,False
2017-01-27,muhammad,69,-1.0,True
2017-01-27,music,4,-1.0,False
2017-01-27,muslim,62,-1.0,True
2017-01-27,nbau,3,-1.0,False
2017-01-27,new,16,-1.0,False
2017-01-27,newyork,2,-1.0,False
2017-01-27,nkri,3,-1.0,False
2017-01-27,nodapl,3,-1.0,False
2017-01-27,novia,4,-1.0,False
2017-01-27,nowar,8,-1.0,False
2017-01-27,nra,5,-1.0,False
2017-01-27,obama-he,3,-1.0,False
2017-01-27,orpu,2,-1.0,False
2017-01-27,orpuw,2,-1.0,False
2017-01-27,pegida,6,-1.0,False
2017-01-27,photooftheday,6,-1.0,False
2017-01-27,pjnet,9,-1.0,False
2017-01-27,president,13,-1.0,False
2017-01-27,presidenttrump,25,-1.0,False
2017-01-27,prophet,27,-1.0,False
2017-01-27,pvv,7,-1.0,False
2017-01-27,quran,8,-1.0,True
2017-01-27,rednationrising,2,-1.0,False
2017-01-27,refugees,4,-1.0,False
2017-01-27,religion,8,-1.0,False
2017-01-27,rio2016,37,-1.0,False
2017-01-27,russia,3,-1.0,False
2017-01-27,s,7,-1.0,False
2017-01-27,safespace,20,-1.0,False
2017-01-27,salafism,11,-1.0,False
2017-01-27,sales,4,-1.0,False
2017-01-27,saudi,4,-1.0,False
2017-01-27,secular,25,-1.0,False
2017-01-27,shiaism,3,-1.0,False
2017-01-27,sikhism,8,-1.0,False
2017-01-27,sp,7,-1.0,False
2017-01-27,standagainstevil,7,-1.0,False
2017-01-27,sweden,2,-1.0,False
2017-01-27,sydney,68,-1.0,True
2017-01-27,taliban,44,-1.0,True
2017-01-27,tcot,6,-1.0,False
2017-01-27,thereligionofgod,5,-1.0,False
2017-01-27,timeisnow,9,-1.0,False
2017-01-27,tlot,2,-1.0,False
2017-01-27,torah,4,-1.0,False
2017-01-27,tourism,68,-1.0,True
2017-01-27,trump,36,-1.0,True
2017-01-27,trumpleaks,9,-1.0,False
2017-01-27,twitter,6,-1.0,False
2017-01-27,uganda,69,-1.0,True
2017-01-27,uk,9,-1.0,False
2017-01-27,ukip,6,-1.0,False
2017-01-27,unga,68,-1.0,True
2017-01-27,usa,19,-1.0,True
2017-01-27,vetting,3,-1.0,False
2017-01-27,video,9,-1.0,False
2017-01-27,visa,4,-1.0,False
2017-01-27,waar,2,-1.0,False
2017-01-27,wahhabism,24,-1.0,False
2017-01-27,welfare,9,-1.0,True
2017-01-27,womensmarch,6,-1.0,False
2017-01-27,womensrights,8,-1.0,False
2017-01-27,yemen,4,-1.0,False
2017-01-28,0,27,0.0,False
2017-01-28,130,21,0.0,False
2017-01-28,15),2,0.0,False
2017-01-28,1984,3,0.0,False
2017-01-28,1:,45,0.0,False
2017-01-28,1?,11,0.0,False
2017-01-28,2,8,0.0,False
2017-01-28,2017,2,0.0,False
2017-01-28,2020,1,0.0,False
2017-01-28,3,2,0.0,False
2017-01-28,327:,42,0.0,False
2017-01-28,44,2,0.0,False
2017-01-28,45,7,0.0,False
2017-01-28,5,2,0.0,False
2017-01-28,5?,2,0.0,False
2017-01-28,6,2,0.0,False
2017-01-28,8,10,0.0,False
2017-01-28,9,3,0.0,False
2017-01-28,9/11,2,0.0,False
2017-01-28,911,2,0.0,False
2017-01-28,abc,2,0.0,False
2017-01-28,abubakralbaghdadi,3,0.0,False
2017-01-28,aclu,6,0.0,False
2017-01-28,afganistan,4,0.0,False
2017-01-28,africa,4,0.0,False
2017-01-28,ahmadiyya,20,0.0,False
2017-01-28,ahoknapi,2,0.0,False
2017-01-28,allah,19,0.0,True
2017-01-28,alqaeda,13,0.0,False
2017-01-28,alshabab,6,0.0,False
2017-01-28,altotrump,7,0.0,False
2017-01-28,america,2,0.0,False
2017-01-28,american,8,0.0,False
2017-01-28,amjoy,31,0.0,False
2017-01-28,arab,3,0.0,False
2017-01-28,arabic,223,0.0,True
2017-01-28,arabs,4,0.0,False
2017-01-28,asif,2,0.0,False
2017-01-28,auspol,2,0.0,False
2017-01-28,bacon,4,0.0,False
2017-01-28,balleghni_alislam,2,0.0,False
2017-01-28,ban,4,0.0,False
2017-01-28,ban:,2,0.0,False
2017-01-28,bancairnational,2,0.0,False
2017-01-28,banislam,3,0.0,False
2017-01-28,banningmuslims,3,0.0,False
2017-01-28,bansharia,2,0.0,False
2017-01-28,bansharialaw,2,0.0,False
2017-01-28,bbc,4,0.0,False
2017-01-28,bbcdp,2,0.0,False
2017-01-28,beauty,3,0.0,False
2017-01-28,bible,11,0.0,False
2017-01-28,blm#educon,4,0.0,False
2017-01-28,blogger_asif,2,0.0,False
2017-01-28,blotus,1,0.0,False
2017-01-28,bokoharam,6,0.0,False
2017-01-28,boston,2,0.0,False
2017-01-28,bostonwomensmarch,3,0.0,False
2017-01-28,buddhism,4,0.0,False
2017-01-28,buildthewall,2,0.0,False
2017-01-28,byefreeloaders,1,0.0,False
2017-01-28,cadmanplaza,2,0.0,False
2017-01-28,california,228,0.0,True
2017-01-28,canada,2,0.0,False
2017-01-28,cbs,2,0.0,False
2017-01-28,children,3,0.0,False
2017-01-28,christ,8,0.0,False
2017-01-28,christian,4,0.0,False
2017-01-28,christianity,6,0.0,True
2017-01-28,christians,9,0.0,False
2017-01-28,church,2,0.0,False
2017-01-28,cintaquran,2,0.0,False
2017-01-28,citizenship,3,0.0,False
2017-01-28,cnn,4,0.0,False
2017-01-28,congress,3,0.0,False
2017-01-28,constitution,3,0.0,False
2017-01-28,court,2,0.0,False
2017-01-28,cruz,3,0.0,False
2017-01-28,cute,16,0.0,False
2017-01-28,daesh,7,0.0,False
2017-01-28,dc,2,0.0,False
2017-01-28,deen,12,0.0,False
2017-01-28,dems,6,0.0,False
2017-01-28,deutschland,3,0.0,False
2017-01-28,disability,2,0.0,False
2017-01-28,dncforum,3,0.0,False
2017-01-28,donaldtrump,6,0.0,False
2017-01-28,drainmediaswamp,2,0.0,False
2017-01-28,dsas,2,0.0,False
2017-01-28,dullesprotest,1,0.0,False
2017-01-28,emaan,5,0.0,False
2017-01-28,emojiart,2,0.0,False
2017-01-28,eo,2,0.0,False
2017-01-28,ep3_m&s,7,0.0,False
2017-01-28,essenz,4,0.0,False
2017-01-28,eu,3,0.0,False
2017-01-28,expired,4,0.0,False
2017-01-28,extremevetting,61,0.0,False
2017-01-28,fakenews,10,0.0,False
2017-01-28,fashion,3,0.0,False
2017-01-28,fighttheracisttyranny,37,0.0,False
2017-01-28,fiqah,9,0.0,False
2017-01-28,followback,24,0.0,True
2017-01-28,foxnews,4,0.0,False
2017-01-28,freethinker,2,0.0,False
2017-01-28,friends,2,0.0,False
2017-01-28,fthood,2,0.0,False
2017-01-28,fucktrump,4,0.0,False
2017-01-28,galaxycomics,2,0.0,False
2017-01-28,garland,5,0.0,False
2017-01-28,gaysfortrump,1,0.0,False
2017-01-28,german,2,0.0,False
2017-01-28,girls,2,0.0,False
2017-01-28,god,9,0.0,True
2017-01-28,gofins,3,0.0,False
2017-01-28,gop,4,0.0,False
2017-01-28,h1b,2,0.0,False
2017-01-28,hadith,9,0.0,False
2017-01-28,hajj,3,0.0,False
2017-01-28,happy,16,0.0,False
2017-01-28,heretostay,13,0.0,False
2017-01-28,hijab,12,0.0,False
2017-01-28,hillary,2,0.0,False
2017-01-28,hoffnung,10,0.0,False
2017-01-28,hud,5,0.0,True
2017-01-28,imam,127,0.0,False
2017-01-28,imamhussain,127,0.0,False
2017-01-28,iman,9,0.0,False
2017-01-28,immigration,83,0.0,True
2017-01-28,immigrationban,2,0.0,False
2017-01-28,impeach,3,0.0,False
2017-01-28,impeachtrump,13,0.0,False
2017-01-28,indyref2,2,0.0,False
2017-01-28,invasion,2,0.0,False
2017-01-28,iran,7,0.0,False
2017-01-28,iranian,3,0.0,False
2017-01-28,iraq,4,0.0,False
2017-01-28,is,16,0.0,True
2017-01-28,isil,21,0.0,False
2017-01-28,isis,107,0.0,True
2017-01-28,islam,625,0.0,True
2017-01-28,islamistheproblem,1,0.0,False
2017-01-28,islamterrororg,1,0.0,False
2017-01-28,israel,4,0.0,False
2017-01-28,istanbul,2,0.0,False
2017-01-28,italy,4,0.0,False
2017-01-28,i̇nvitetoislam,9,0.0,False
2017-01-28,japan,2,0.0,False
2017-01-28,jax,3,0.0,False
2017-01-28,jesus,13,0.0,False
2017-01-28,jetzt,7,0.0,False
2017-01-28,jew,9,0.0,False
2017-01-28,jfk,12,0.0,False
2017-01-28,jfkairport,2,0.0,False
2017-01-28,jfkprotest,5,0.0,False
2017-01-28,jfkterminal4,10,0.0,False
2017-01-28,jihad,4,0.0,False
2017-01-28,jihad:,4,0.0,False
2017-01-28,judaism,4,0.0,False
2017-01-28,kalkiavatar,2,0.0,False
2017-01-28,kindness,1,0.0,False
2017-01-28,laws,10,0.0,False
2017-01-28,lax,7,0.0,False
2017-01-28,leo,10,0.0,False
2017-01-28,lga,7,0.0,False
2017-01-28,liberals,2,0.0,False
2017-01-28,libtards,2,0.0,False
2017-01-28,like,2,0.0,False
2017-01-28,love,3,0.0,False
2017-01-28,lovetrumpshate,2,0.0,False
2017-01-28,maga,86,0.0,False
2017-01-28,maknaalquran,2,0.0,False
2017-01-28,mankind,2,0.0,False
2017-01-28,march4life,2,0.0,False
2017-01-28,me,5,0.0,False
2017-01-28,mehdi,2,0.0,False
2017-01-28,messiah,2,0.0,False
2017-01-28,mia,3,0.0,False
2017-01-28,migrants-no,2,0.0,False
2017-01-28,morons,6,0.0,False
2017-01-28,msm,10,0.0,False
2017-01-28,msnbc,8,0.0,False
2017-01-28,muhammad,69,0.0,True
2017-01-28,music,2,0.0,False
2017-01-28,muslim,98,0.0,True
2017-01-28,muslimah,8,0.0,False
2017-01-28,muslimban,79,0.0,False
2017-01-28,muslims,7,0.0,False
2017-01-28,nasheed,1,0.0,False
2017-01-28,nazis,2,0.0,False
2017-01-28,nbc,2,0.0,False
2017-01-28,neu,7,0.0,False
2017-01-28,nevertrump,20,0.0,False
2017-01-28,new,11,0.0,False
2017-01-28,newjersey,2,0.0,False
2017-01-28,news,1,0.0,False
2017-01-28,newyork,8,0.0,False
2017-01-28,noban,26,0.0,False
2017-01-28,nobannowall,19,0.0,False
2017-01-28,nogop2018,3,0.0,False
2017-01-28,nomuslimban,2,0.0,False
2017-01-28,notinourname,4,0.0,False
2017-01-28,notmypresident,9,0.0,False
2017-01-28,novia,2,0.0,False
2017-01-28,nra,2,0.0,False
2017-01-28,ny,10,0.0,False
2017-01-28,nyc,2,0.0,False
2017-01-28,occupation,2,0.0,False
2017-01-28,ohare,2,0.0,False
2017-01-28,onenation,1,0.0,False
2017-01-28,order,3,0.0,False
2017-01-28,orl,3,0.0,False
2017-01-28,orpu,2,0.0,False
2017-01-28,p2,148,0.0,False
2017-01-28,pbs,2,0.0,False
2017-01-28,peace,3,0.0,False
2017-01-28,photooftheday,16,0.0,False
2017-01-28,pjnet,3,0.0,False
2017-01-28,pnw,12,0.0,False
2017-01-28,policy,2,0.0,False
2017-01-28,politique,2,0.0,False
2017-01-28,potus,4,0.0,False
2017-01-28,presidenttrump,5,0.0,False
2017-01-28,primairescitoyennes,2,0.0,False
2017-01-28,prophet,7,0.0,False
2017-01-28,q&a,2,0.0,False
2017-01-28,quran,50,0.0,True
2017-01-28,racism,3,0.0,False
2017-01-28,rasicm,2,0.0,False
2017-01-28,rednationrising,2,0.0,False
2017-01-28,refugee,15,0.0,False
2017-01-28,refugeeswelcome,7,0.0,False
2017-01-28,religion,19,0.0,False
2017-01-28,religions,2,0.0,False
2017-01-28,republicanhypocrisy,2,0.0,False
2017-01-28,resist,32,0.0,True
2017-01-28,resistance,2,0.0,False
2017-01-28,resisttrump,7,0.0,False
2017-01-28,rio2016,13,0.0,False
2017-01-28,rnc,2,0.0,False
2017-01-28,sad,2,0.0,False
2017-01-28,salafi,33,0.0,False
2017-01-28,sales,2,0.0,False
2017-01-28,sanctuarycities,1,0.0,False
2017-01-28,satchat,51,0.0,False
2017-01-28,saudi,5,0.0,False
2017-01-28,schools,2,0.0,False
2017-01-28,seanspicer,10,0.0,False
2017-01-28,seatac,1,0.0,False
2017-01-28,seattle,2,0.0,False
2017-01-28,secular,4,0.0,False
2017-01-28,seele,10,0.0,False
2017-01-28,senatemajldr,2,0.0,False
2017-01-28,shiaism,2,0.0,False
2017-01-28,shiamuslims,127,0.0,False
2017-01-28,signs,2,0.0,False
2017-01-28,sikh,4,0.0,False
2017-01-28,siria,7,0.0,False
2017-01-28,smokeandmirrorsin5words,3,0.0,False
2017-01-28,société,2,0.0,False
2017-01-28,somali,2,0.0,False
2017-01-28,somalia,8,0.0,False
