"fromuser","count"
"AuntSophie1",21
"serenityatsea",21
"debralenora",21
"renee_roederer",21
"AZroadunner",21
"rtypaige",21
"ChantellDawnSny",21
"LSGLA",21
"boser_g",21
"Llama_Strudel",21
"danielc2010",21
"margaretresin",21
"FUNNAGAN",21
"museisluse",21
"em2wice",21
"Mvbennett26",21
"galaxygirlwings",21
"garz2656",21
"Dollfinish",21
"factcheckerpro",21
"DiChristine",21
"freedomfightsuk",21
"silus_2000",20
"AnnaHern77",20
"Rmarch53",20
"FreeSpeechGone",20
"Smart3DWeb",20
"BFBoomhower",20
"SCR89",20
"ejabel2",20
"S_cuna6",20
"BIGSHOW401",20
"RoseVictorian",20
"Elenwin7",20
"wheresismymind",20
"bkindngood",20
"wildwonderweb",20
"fuzzypeachtree",20
"wodelic",20
"blogdiva",20
"WewillvoteTrump",20
"dmitchell121",20
"stevetu37749940",20
"atsamee",20
"TheCubanPanda",20
"ErichaCrews",20
"ThomasJankow",20
"bachakhan1890",20
"stumblingstudio",20
"Erin_deFreitas",20
"styleeasy19",20
"ahomeforlayla",20
"tomdevacct",20
"etabori",20
"Ohboyboy22",20
"2Alpha",20
"ProphetPX",20
"evaottesmith",20
"MYMIMISTHEBEST",20
"AlisynGayle",20
"nerossister",20
"EclecticLizzie",20
"paisleyspost",20
"0Hour1Army",20
"pullitzerdan",20
"glennwa1",20
"pure112559",20
"AdNature1",20
"nolbol",20
"Frankie1654",20
"PaulObrienUSA",20
"9975Ts",20
"RadicalGrambo",20
"ImmoralReport",20
"nuggiano1",20
"Amb0306",20
"NCPatriotMom",20
"ironcook006",20
"Nubiant_One",20
"1galaxyskytree1",20
"NYCJulieNYC",20
"hale4jesus",20
"maggiepriceless",20
"LefayMaureen",20
"Mayasdogue",20
"JanineE1",20
"luvauntyruth",20
"kdunnett",20
"Miaha15",20
"GoYankees4",20
"MichelleBuer1",20
"LeslieLee327",20
"MsSarahCat",20
"brontyman",20
"mms5048",20
"LetsRoc137",20
"Cindy_52s",20
"juliesbooks",20
"brisdiva",20
"JuneSaidF",20
"brf0204",20
"joecimperman",20
"ComputeBlu",20
"kuhnu2012",20
"DechertWilliam",20
"lindarutter",20
"cecki",20
"Linz775",20
"DaBlackGriot",20
"LisaHauser8",20
"Chanticleer123",20
"larb0rd",20
"Moon___Sister",19
"ButterflyRachel",19
"MazurekPaul",19
"karliesl",19
"maketrumpgoaway",19
"ChocChip52",19
"mandaje1",19
"jrevans1963",19
"melvict",19
"CarlaMoulton3",19
"llarks",19
"KauLynn",19
"Manitobagal",19
"Brenny1097",19
"MeRedWhiteBlue",19
"kenyabrunson",19
"lizsmithtweet",19
"CloudContact",19
"lowms",19
"Leticia17922167",19
"marcylauren",19
"cathyrogers64",19
"LynnArthursue",19
"Kingjames8289",19
"mutalabala",19
"dale_callihan",19
"MikkiL",19
"Julie_M_Taylor",19
"marino2duper",19
"AdmKJaneway2018",19
"LSkisquire",19
"knammari1",19
"mj_schwarz",19
"alterity101",19
"TeresaHutson1",19
"LavanderLotus",19
"texmex052",19
"ae4ca",19
"TgAmerican",19
"betseybess",19
"TheBirkenhauer",19
"Amarillotxsguy",19
"SusanSusanhb",19
"BetteGaeDart",19
"theRealBethAnn",19
"d_ride1980",19
"StrHon2016",19
"ARAdultImmDoc",19
"USAHipster",19
"dnak17",19
"varda_friedman",19
"bilsidpk",19
"vanguard_nzsm",19
"DrStefool",19
"Stayguam",19
"Blubdha",19
"____Taty",19
"GallantStream",19
"sstuart2016",19
"bndsnoopy61",19
"ssunnnnnyy",19
"ErinReagan6713",19
